OrderID,OrderDate,CustomerID,EmployeeID,ShipperID,ProductID,Sales,COS,GP,Quantity,Discount,Freight,StatusID,Status,CategoryID,ProductName,SupplierID,CategoryName,Description,Link,Address,City,ContactName,Country,CustomerName,Fax,Phone,PostalCode,CountryCode,ISO3CountryCode,CustomerID.y,Base currency
10279,2013-11-09T00:00:00Z,1,5,2,59,120.6,114.66999999999999,5.930000000000001,15,0,45.71,1,Delivered,3,Rasta WCT,28,Sportwear,Sports…,www.google.com,Obere Str. 57,Berlin,Albert von Einstein,Germany,Eintrach GS,030-0076545,030-0074321,12209,DE,DEU,Eintrach GS88,Euro
10280,2015-03-11T00:00:00Z,24,5,2,71,169.14,148.16,20.979999999999997,6,0,56.37,1,Delivered,1,Atles Lussekofta,15,Men´s Clothes,Fashion for Men,www.google.com,Åkergatan 24,Bräcke,Linda Haglund,Sweden,Fritid AB,NULL,0695-34 67 21,NULL,SE,SWE,Fritid AB33,Swedish krona
10280,2015-03-11T00:00:00Z,61,2,2,41,82.1,64.49,17.610000000000003,8,7.46,62.83,1,Delivered,8,Duck Shirt,19,Babywear,0-3 Years,no link,"Rua da Panificadora, 12",Rio de Janeiro,Giovanni Santhos,Brazil,Copacabana,(21) 555-4545,(21) 555-4252,NULL,BR,BRA,Copacabana66,Brazilian real
10280,2015-03-24T00:00:00Z,61,2,2,63,358.16,281.32,76.84,16,32.56,62.83,4,Shipped,2,Serve-Shirt,7,Womens wear,Fashion for Women,www.google.com,"Rua da Panificadora, 12",Rio de Janeiro,Giovanni Santhos,Brazil,Copacabana,(21) 555-4545,(21) 555-4252,NULL,BR,BRA,Copacabana66,Brazilian real
10281,2013-11-10T00:00:00Z,41,5,1,64,99.17999999999999,87.48,11.7,3,0,30.97,1,Delivered,5,WFS shoes,12,Ladies´Footwear,Ladies Shoes,www.google.com,1 rue Alsace-Lorraine,Toulouse,Louise Davu,France,Design,61.77.61.11,61.77.61.10,31000,FR,FRA,Design113,Euro
10281,2013-11-10T00:00:00Z,56,8,2,7,892.76,715.8299999999999,176.93,20,81.16,76.36,1,Delivered,7,Conserve Shoes,3,Children´s wear,3-15 Years,www.google.com,Mehrheimerstr. 369,Köln,Herman Schlusse,Germany,Casual Clothing,0221-0765721,0221-0644327,50739,DE,DEU,Casual Clothing888,Euro
10281,2013-11-10T00:00:00Z,56,8,2,31,87.42,71.43,15.99,9,7.95,76.36,1,Delivered,4,Rossi Bermuda Shorts,14,Bath Clothes,Beachwear,www.google.com,Mehrheimerstr. 369,Köln,Herman Schlusse,Germany,Casual Clothing,0221-0765721,0221-0644327,50739,DE,DEU,Casual Clothing888,Euro
10282,2013-11-11T00:00:00Z,32,1,3,35,45.120000000000005,39.80000000000001,5.319999999999999,8,0,78.1,3,Cancelled,4,LA. Shorts,16,Bath Clothes,Beachwear,www.google.com,2732 Baker Blvd.,Eugene,Ross The Boss,United States,The Corner Store,NULL,(503) 555-7555,97403,US,USA,The Corner Store33,US dollar
10282,2013-11-11T00:00:00Z,32,1,3,38,686.8,605.76,81.04,8,0,78.1,1,Delivered,2,Le Baby Dress,18,Womens wear,Fashion for Women,www.google.com,2732 Baker Blvd.,Eugene,Ross The Boss,United States,The Corner Store,NULL,(503) 555-7555,97403,US,USA,The Corner Store33,US dollar
10283,2014-11-13T00:00:00Z,37,9,2,9,806.9599999999999,607.42,199.54,20,73.36,79.17999999999999,1,Delivered,6,Fuji Boots,4,Men´s Footwear,Men Shoes,www.google.com,8 Johnstown Road,Cork,Robert Bolero,Ireland,Boleros,NULL,NULL,12580,IE,IRL,Boleros222,Euro
10283,2014-11-13T00:00:00Z,37,9,2,13,59.14,44.51,14.62,2,5.38,79.17999999999999,2,In Transit,8,Aino Shoes,6,Babywear,0-3 Years,no link,8 Johnstown Road,Cork,Robert Bolero,Ireland,Boleros,NULL,NULL,12580,IE,IRL,Boleros222,Euro
10283,2014-11-13T00:00:00Z,37,9,2,70,276.06,207.79,68.26,8,25.1,79.17999999999999,1,Delivered,1,US-Master Jeans,7,Men´s Clothes,Fashion for Men,www.google.com,8 Johnstown Road,Cork,Robert Bolero,Ireland,Boleros,NULL,NULL,12580,IE,IRL,Boleros222,Euro
10283,2014-11-13T00:00:00Z,37,9,2,73,23.759999999999998,17.88,5.88,20,2.16,79.17999999999999,1,Delivered,8,Mehmet-Napp,17,Babywear,0-3 Years,no link,8 Johnstown Road,Cork,Robert Bolero,Ireland,Boleros,NULL,NULL,12580,IE,IRL,Boleros222,Euro
10284,2013-11-15T00:00:00Z,38,9,2,2,201.1,177.37,23.73,10,0,67.88,1,Delivered,1,Mr X Trousers,1,Men´s Clothes,Fashion for Men,www.google.com,Crowther Way,Cowes,Al Yankovic,United Kingdom,King Size Clothes,NULL,(198) 555-8888,NULL,GB,GBR,King Size Clothes111,Pound sterling
10284,2013-11-15T00:00:00Z,38,9,2,8,395.4,348.74,46.660000000000004,20,0,67.88,1,Delivered,2,Tuxedo,3,Womens wear,Fashion for Women,www.google.com,Crowther Way,Cowes,Al Yankovic,United Kingdom,King Size Clothes,NULL,(198) 555-8888,NULL,GB,GBR,King Size Clothes111,Pound sterling
10284,2013-11-15T00:00:00Z,38,9,2,13,264.3,233.10999999999999,31.19,10,0,67.88,1,Delivered,8,Aino Shoes,6,Babywear,0-3 Years,no link,Crowther Way,Cowes,Al Yankovic,United Kingdom,King Size Clothes,NULL,(198) 555-8888,NULL,GB,GBR,King Size Clothes111,Pound sterling
10284,2013-11-15T00:00:00Z,38,9,2,60,112.98,99.64999999999999,13.33,21,0,67.88,4,Shipped,3,Game Over T-Shirt,28,Sportwear,Sports…,www.google.com,Crowther Way,Cowes,Al Yankovic,United Kingdom,King Size Clothes,NULL,(198) 555-8888,NULL,GB,GBR,King Size Clothes111,Pound sterling
10285,2015-11-17T00:00:00Z,13,6,2,21,101.4,87.61,13.79,10,0,30.110000000000003,4,Shipped,3,Basket Shoes,8,Sportwear,Sports…,www.google.com,El Barrio Chino 12,México D.F.,Speedy Gonzales,Mexico,Los Sombreros Gigantes,(5) 555-7293,(5) 555-3392,5021,MX,MEX,Los Sombreros Gigantes4444,Mexican peso
10285,2015-11-17T00:00:00Z,13,6,2,37,4.37,3.7800000000000002,0.59,1,0,30.110000000000003,4,Shipped,8,Mehmet-Skor,17,Babywear,0-3 Years,no link,El Barrio Chino 12,México D.F.,Speedy Gonzales,Mexico,Los Sombreros Gigantes,(5) 555-7293,(5) 555-3392,5021,MX,MEX,Los Sombreros Gigantes4444,Mexican peso
10285,2015-11-17T00:00:00Z,56,8,2,41,200.4,138.52,61.879999999999995,16,40.08,56.99,1,Delivered,8,Duck Shirt,19,Babywear,0-3 Years,no link,Mehrheimerstr. 369,Köln,Herman Schlusse,Germany,Casual Clothing,0221-0765721,0221-0644327,50739,DE,DEU,Casual Clothing888,Euro
10286,2015-09-18T00:00:00Z,46,2,2,19,165.23999999999998,142.76999999999998,22.47,18,0,66.34,1,Delivered,3,Squash Shorts,8,Sportwear,Sports…,www.google.com,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Tony Montana,Venezuela,Los Vatos Locos,(9) 331-7256,(9) 331-6954,3508,VE,VEN,Los Vatos Locos111,Venezuelan bolívar
10286,2015-09-18T00:00:00Z,46,2,2,60,181.3,156.64,24.66,35,0,66.34,1,Delivered,3,Game Over T-Shirt,28,Sportwear,Sports…,www.google.com,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Tony Montana,Venezuela,Los Vatos Locos,(9) 331-7256,(9) 331-6954,3508,VE,VEN,Los Vatos Locos111,Venezuelan bolívar
10287,2015-09-19T00:00:00Z,69,5,1,30,158.28,136.75,21.53,6,0,22.03,1,Delivered,8,Baby Dark Lounge Suit,13,Babywear,0-3 Years,no link,"Gran Vía, 1",Madrid,Emilio Ilegal,Spain,La Moda Alucinante,(91) 745 6210,(91) 745 6200,28001,ES,ESP,La Moda Alucinante666,Euro
10287,2015-09-19T00:00:00Z,69,5,1,57,42.04,36.32,5.72,2,0,22.03,1,Delivered,5,Burned Rubber Shoes,26,Ladies´Footwear,Ladies Shoes,www.google.com,"Gran Vía, 1",Madrid,Emilio Ilegal,Spain,La Moda Alucinante,(91) 745 6210,(91) 745 6200,28001,ES,ESP,La Moda Alucinante666,Euro
10287,2015-09-19T00:00:00Z,46,2,2,15,130.6,112.84,17.76,20,0,66.34,1,Delivered,2,Sumi Underwear,6,Womens wear,Fashion for Women,www.google.com,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Tony Montana,Venezuela,Los Vatos Locos,(9) 331-7256,(9) 331-6954,3508,VE,VEN,Los Vatos Locos111,Venezuelan bolívar
10288,2013-11-19T00:00:00Z,46,9,2,59,392.04,314.3399999999999,77.7,40,35.64,53.04,1,Delivered,3,Rasta WCT,28,Sportwear,Sports…,www.google.com,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Tony Montana,Venezuela,Los Vatos Locos,(9) 331-7256,(9) 331-6954,3508,VE,VEN,Los Vatos Locos111,Venezuelan bolívar
10288,2013-11-19T00:00:00Z,46,9,2,77,216.32000000000002,173.45000000000002,42.87,15,19.66,53.04,1,Delivered,2,Skirt,12,Womens wear,Fashion for Women,www.google.com,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Tony Montana,Venezuela,Los Vatos Locos,(9) 331-7256,(9) 331-6954,3508,VE,VEN,Los Vatos Locos111,Venezuelan bolívar
10289,2013-11-22T00:00:00Z,65,6,2,56,1200.6,972.49,228.10999999999999,30,0,66.11,3,Cancelled,5,High Heels Shoes,26,Ladies´Footwear,Ladies Shoes,www.google.com,2817 Milton Dr.,Albuquerque,Malcolm X,United States,X-Site,(505) 555-3620,(505) 555-5939,87110,US,USA,X-Site333,US dollar
10289,2013-11-22T00:00:00Z,75,1,3,35,117,94.77,22.23,20,0,78.52,1,Delivered,4,LA. Shorts,16,Bath Clothes,Beachwear,www.google.com,P.O. Box 555,Lander,Paul Smith,United States,Macalena,(307) 555-6525,(307) 555-4680,82520,US,USA,Macalena666,US dollar
10290,2014-11-24T00:00:00Z,54,6,2,21,131.52,108.9,22.62,12,0,56.3,1,Delivered,3,Basket Shoes,8,Sportwear,Sports…,www.google.com,Piso 20-A,Buenos Aires,Don Gerardo,Argentina,Los Espandrilos Fantasticos,(1) 135-5535,(1) 135-5333,1010,AR,ARG,Los Espandrilos Fantasticos,Argentine peso
10290,2014-11-24T00:00:00Z,10,1,3,33,1272.04,1053.25,218.79,49,0,25.49,1,Delivered,3,Car Boots,15,Sportwear,Sports…,www.google.com,23 Tsawassen Blvd.,Tsawassen,James Hendersson,Canada,Big Foot Shoes,(604) 555-3745,(604) 555-4729,NULL,CA,CAN,BigFoot1111122,Canadian dollar
10290,2014-11-24T00:00:00Z,10,1,3,59,149.12,123.47,25.650000000000002,16,0,25.49,1,Delivered,3,Rasta WCT,28,Sportwear,Sports…,www.google.com,23 Tsawassen Blvd.,Tsawassen,James Hendersson,Canada,Big Foot Shoes,(604) 555-3745,(604) 555-4729,NULL,CA,CAN,BigFoot1111122,Canadian dollar
10290,2014-11-24T00:00:00Z,10,1,3,41,277.2,191.26999999999998,85.93,25,46.2,61.5,1,Delivered,8,Duck Shirt,19,Babywear,0-3 Years,no link,23 Tsawassen Blvd.,Tsawassen,James Hendersson,Canada,Big Foot Shoes,(604) 555-3745,(604) 555-4729,NULL,CA,CAN,BigFoot1111122,Canadian dollar
10291,2015-11-24T00:00:00Z,17,5,2,2,1201.2,828.8299999999999,372.37,50,200.2,68.14,1,Delivered,1,Mr X Trousers,1,Men´s Clothes,Fashion for Men,www.google.com,Walserweg 21,Aachen,Lars von Holstein,Germany,Gluderstedt,0241-059428,0241-039123,52066,DE,DEU,Gluderstedt45,Euro
10291,2015-11-24T00:00:00Z,17,5,2,5,478.14000000000004,344.26,133.88000000000002,65,79.69,68.14,4,Shipped,1,O-Man Underwear,2,Men´s Clothes,Fashion for Men,www.google.com,Walserweg 21,Aachen,Lars von Holstein,Germany,Gluderstedt,0241-059428,0241-039123,52066,DE,DEU,Gluderstedt45,Euro
10291,2015-11-24T00:00:00Z,17,5,2,32,139.32000000000002,100.31,39.01,6,23.22,68.14,1,Delivered,4,Rossi Bikkini,14,Bath Clothes,Beachwear,www.google.com,Walserweg 21,Aachen,Lars von Holstein,Germany,Gluderstedt,0241-059428,0241-039123,52066,DE,DEU,Gluderstedt45,Euro
10292,2013-11-24T00:00:00Z,39,6,2,62,777.69,547.76,229.93,25,101.44000000000001,52.68,1,Delivered,3,Sheat Shoes,29,Sportwear,Sports…,www.google.com,Maubelstr. 90,Brandenburg,Dieter Rummernige,Germany,Noch Einmal GMBH,NULL,0555-09876,14776,DE,DEU,Noch Einmal GMBH888,Euro
10293,2014-09-26T00:00:00Z,58,8,2,14,295.8,244.92000000000002,50.879999999999995,12,0,29.439999999999998,1,Delivered,7,Kool Sunglasses,6,Children´s wear,3-15 Years,www.google.com,Calle Dr. Jorge Cash 321,México D.F.,Francisca Font Barceló,Mexico,La Moda Pasada,(5) 545-3745,(5) 552-3745,5033,MX,MEX,La Moda Pasada111,Mexican peso
10293,2014-09-26T00:00:00Z,58,8,2,28,789.66,653.8399999999999,135.82000000000002,18,0,29.439999999999998,1,Delivered,7,RDL Suit,12,Children´s wear,3-15 Years,www.google.com,Calle Dr. Jorge Cash 321,México D.F.,Francisca Font Barceló,Mexico,La Moda Pasada,(5) 545-3745,(5) 552-3745,5033,MX,MEX,La Moda Pasada111,Mexican peso
10293,2014-09-26T00:00:00Z,58,8,2,40,374.21999999999997,309.85,64.36999999999999,21,0,29.439999999999998,1,Delivered,8,Duck Trousers,19,Babywear,0-3 Years,no link,Calle Dr. Jorge Cash 321,México D.F.,Francisca Font Barceló,Mexico,La Moda Pasada,(5) 545-3745,(5) 552-3745,5033,MX,MEX,La Moda Pasada111,Mexican peso
10293,2014-09-26T00:00:00Z,58,8,2,75,76.3,63.18,13.12,10,0,29.439999999999998,1,Delivered,1,Bow tie,12,Men´s Clothes,Fashion for Men,www.google.com,Calle Dr. Jorge Cash 321,México D.F.,Francisca Font Barceló,Mexico,La Moda Pasada,(5) 545-3745,(5) 552-3745,5033,MX,MEX,La Moda Pasada111,Mexican peso
10294,2014-07-27T00:00:00Z,46,6,2,23,772.8,544.3199999999999,228.48000000000002,70,100.8,23.110000000000003,1,Delivered,5,DSW,9,Ladies´Footwear,Ladies Shoes,www.google.com,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Tony Montana,Venezuela,Los Vatos Locos,(9) 331-7256,(9) 331-6954,3508,VE,VEN,Los Vatos Locos111,Venezuelan bolívar
10294,2014-07-27T00:00:00Z,48,1,3,28,304.15,246.36,57.790000000000006,7,0,66.34,1,Delivered,7,RDL Suit,12,Children´s wear,3-15 Years,www.google.com,89 Chiaroscuro Rd.,Portland,Andrea Pamelsson,United States,Too Hot 4U,(503) 555-9646,(503) 555-9573,97219,US,USA,Too Hot 4U222,US dollar
10294,2014-07-27T00:00:00Z,48,1,3,67,453.6,367.41999999999996,86.17999999999999,7,0,66.34,1,Delivered,2,X-Dress,16,Womens wear,Fashion for Women,www.google.com,89 Chiaroscuro Rd.,Portland,Andrea Pamelsson,United States,Too Hot 4U,(503) 555-9646,(503) 555-9573,97219,US,USA,Too Hot 4U222,US dollar
10294,2014-07-27T00:00:00Z,43,1,3,11,263.7,219.96,43.74,10,0,36.410000000000004,1,Delivered,1,Desperado Jeans,5,Men´s Clothes,Fashion for Men,www.google.com,12 Orchestra Terrace,Walla Walla,Klaus Tarantino,United States,For The Dark Night,(509) 555-6221,(509) 555-7969,99362,US,USA,For The Dark Night22,US dollar
10294,2014-07-27T00:00:00Z,84,4,1,7,434.6,352.03,82.57,10,0,37.46,1,Delivered,7,Conserve Shoes,3,Children´s wear,3-15 Years,www.google.com,"2, rue du Commerce",Lyon,Pierre Robert,France,Art et Fashion,78.32.54.87,78.32.54.86,69004,FR,FRA,Art et Fashion1111,Euro
10295,2014-11-30T00:00:00Z,23,6,1,37,39.2,32.46,6.74,10,0,71.84,4,Shipped,8,Mehmet-Skor,17,Babywear,0-3 Years,no link,"184, chaussée de Tournai",Lille,Jaques Wilneuve,France,Champes,20.16.10.17,20.16.10.16,59000,FR,FRA,Champes222,Euro
10296,2015-10-04T00:00:00Z,1,5,2,62,360.96,311.87,49.09,12,0,77.64999999999999,1,Delivered,3,Sheat Shoes,29,Sportwear,Sports…,www.google.com,Obere Str. 57,Berlin,Albert von Einstein,Germany,Eintrach GS,030-0076545,030-0074321,12209,DE,DEU,Eintrach GS88,Euro
10296,2015-10-04T00:00:00Z,5,2,2,44,1292.48,1116.7,175.78,16,0,50.46,4,Shipped,2,Okkaba Skin Jackets,20,Womens wear,Fashion for Women,www.google.com,Berguvsvägen  8,Luleå,Urra Gurra Aktersnurra,Sweden,Urras Shop,0921-12 34 67,0921-12 34 65,NULL,SE,SWE,Urras Shop1222,Swedish krona
10296,2015-10-04T00:00:00Z,5,2,2,59,128.55,115.22,13.33,15,0,50.46,1,Delivered,3,Rasta WCT,28,Sportwear,Sports…,www.google.com,Berguvsvägen  8,Luleå,Urra Gurra Aktersnurra,Sweden,Urras Shop,0921-12 34 67,0921-12 34 65,NULL,SE,SWE,Urras Shop1222,Swedish krona
10297,2014-08-01T00:00:00Z,63,8,2,49,125.4,102.26,23.14,6,0,54.18,1,Delivered,3,Finnish Sport Blades,23,Sportwear,Sports…,www.google.com,Taucherstraße 10,Cunewalde,George Essen,Germany,Grunewald,NULL,0372-035188,1307,DE,DEU,Grunewald888,Euro
10297,2014-08-01T00:00:00Z,63,8,2,3,1146,928.26,217.73999999999998,60,0,71.42,4,Shipped,2,Chantell Shirt,1,Womens wear,Fashion for Women,www.google.com,Taucherstraße 10,Cunewalde,George Essen,Germany,Grunewald,NULL,0372-035188,1307,DE,DEU,Grunewald888,Euro
10298,2015-12-02T00:00:00Z,68,6,1,59,234.9,198.23999999999998,36.660000000000004,30,0,43.89,1,Delivered,3,Rasta WCT,28,Sportwear,Sports…,www.google.com,Grenzacherweg 237,Genève,Carl Perry,Switzerland,Golden Design Group,NULL,0897-034214,1203,CH,CHE,Golden Design Group555,Swiss franc
10298,2015-12-02T00:00:00Z,19,6,2,53,907.9499999999999,751.7800000000001,156.17,15,0,22.56,1,Delivered,2,Jumpin Jack Flash Dress,24,Womens wear,Fashion for Women,www.google.com,35 King George,London,Greg Thatcher,United Kingdom,Th Fashing,(171) 555-3373,(171) 555-0297,NULL,GB,GBR,Th Fashing111,Pound sterling
10298,2015-12-02T00:00:00Z,19,6,2,77,162,134.14,27.86,12,0,22.56,1,Delivered,2,Skirt,12,Womens wear,Fashion for Women,www.google.com,35 King George,London,Greg Thatcher,United Kingdom,Th Fashing,(171) 555-3373,(171) 555-0297,NULL,GB,GBR,Th Fashing111,Pound sterling
10298,2015-12-02T00:00:00Z,35,9,2,27,1077.25,891.9599999999999,185.29,25,0,33.980000000000004,2,In Transit,3,Tracksuit,11,Sportwear,Sports…,www.google.com,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Nicolas Balines,Venezuela,El Zapato Rojo,(5) 555-1948,(5) 555-1340,5022,VE,VEN,El Zapato Rojo11,Venezuelan bolívar
10299,2013-12-02T00:00:00Z,47,6,2,40,523.8,424.28,99.52,30,0,40.63,1,Delivered,8,Duck Trousers,19,Babywear,0-3 Years,no link,Ave. 5 de Mayo Porlamar,I. de Margarita,Andrés Barbanegra,Venezuela,El Pirata,(8) 34-93-93,(8) 34-56-12,4980,VE,VEN,El Pirata123,Venezuelan bolívar
10299,2013-12-02T00:00:00Z,1,5,2,31,155.76,122.27,33.49,16,14.16,28.2,1,Delivered,4,Rossi Bermuda Shorts,14,Bath Clothes,Beachwear,www.google.com,Obere Str. 57,Berlin,Albert von Einstein,Germany,Eintrach GS,030-0076545,030-0074321,12209,DE,DEU,Eintrach GS88,Euro
10300,2015-12-06T00:00:00Z,68,6,1,16,320.95,265.75,55.2,35,0,43.89,1,Delivered,3,Wimbledon T-Shirt,7,Sportwear,Sports…,www.google.com,Grenzacherweg 237,Genève,Carl Perry,Switzerland,Golden Design Group,NULL,0897-034214,1203,CH,CHE,Golden Design Group555,Swiss franc
10300,2015-12-06T00:00:00Z,68,6,1,36,194.25,160.84,33.410000000000004,25,0,43.89,1,Delivered,8,Mehmet-Tröja,17,Babywear,0-3 Years,no link,Grenzacherweg 237,Genève,Carl Perry,Switzerland,Golden Design Group,NULL,0897-034214,1203,CH,CHE,Golden Design Group555,Swiss franc
10301,2013-12-05T00:00:00Z,79,5,2,52,1454.8,1178.3899999999999,276.41,20,0,24.919999999999998,1,Delivered,5,Small Crocodile Boots,24,Ladies´Footwear,Ladies Shoes,www.google.com,Luisenstr. 48,Münster,Heinz Disco,Germany,Boombastic,0251-035695,0251-031259,44087,DE,DEU,Boombastic666,Euro
10301,2013-12-05T00:00:00Z,42,1,3,13,173.32000000000002,140.39000000000001,32.93,7,0,58.1,1,Delivered,8,Aino Shoes,6,Babywear,0-3 Years,no link,1900 Oak St.,Vancouver,Joe Barry,Canada,Millenium,(604) 555-7293,(604) 555-3392,NULL,CA,CAN,Millenium555,Canadian dollar
10302,2015-07-07T00:00:00Z,84,5,1,68,127.4,116.79,10.61,10,0,41.01,1,Delivered,3,Cap,8,Sportwear,Sports…,www.google.com,"2, rue du Commerce",Lyon,Pierre Robert,France,Art et Fashion,78.32.54.87,78.32.54.86,69004,FR,FRA,Art et Fashion1111,Euro
10302,2015-07-07T00:00:00Z,37,9,2,2,163.88000000000002,118,45.89,7,27.310000000000002,46.91,1,Delivered,1,Mr X Trousers,1,Men´s Clothes,Fashion for Men,www.google.com,8 Johnstown Road,Cork,Robert Bolero,Ireland,Boleros,NULL,NULL,12580,IE,IRL,Boleros222,Euro
10302,2015-07-07T00:00:00Z,37,9,2,31,254.4,183.17,71.23,25,42.4,46.91,1,Delivered,4,Rossi Bermuda Shorts,14,Bath Clothes,Beachwear,www.google.com,8 Johnstown Road,Cork,Robert Bolero,Ireland,Boleros,NULL,NULL,12580,IE,IRL,Boleros222,Euro
10303,2014-07-08T00:00:00Z,61,6,2,77,246.4,200.02,46.379999999999995,20,0,35.339999999999996,3,Cancelled,2,Skirt,12,Womens wear,Fashion for Women,www.google.com,"Rua da Panificadora, 12",Rio de Janeiro,Giovanni Santhos,Brazil,Copacabana,(21) 555-4545,(21) 555-4252,NULL,BR,BRA,Copacabana66,Brazilian real
10303,2014-07-08T00:00:00Z,63,5,2,18,1262.4,852.12,410.28,40,210.4,25.1,1,Delivered,8,Deuce shirt,7,Babywear,0-3 Years,no link,Taucherstraße 10,Cunewalde,George Essen,Germany,Grunewald,NULL,0372-035188,1307,DE,DEU,Grunewald888,Euro
10303,2014-07-08T00:00:00Z,63,5,2,42,1669.2,1126.71,542.49,100,278.2,25.1,1,Delivered,5,Balett Shoes,20,Ladies´Footwear,Ladies Shoes,www.google.com,Taucherstraße 10,Cunewalde,George Essen,Germany,Grunewald,NULL,0372-035188,1307,DE,DEU,Grunewald888,Euro
10304,2013-07-08T00:00:00Z,62,6,2,76,23334.6,20581.12,2753.48,60,0,74.31,1,Delivered,2,Minnki Pälsii,23,Womens wear,Fashion for Women,www.google.com,"Alameda dos Canàrios, 891",São Paulo,Jorge Alemaio,Brazil,Roba di Piel,NULL,(11) 555-1189,NULL,BR,BRA,Roba di Piel333,Brazilian real
10304,2013-07-08T00:00:00Z,63,5,2,7,1769.85,1561.01,208.84,45,0,24.88,1,Delivered,7,Conserve Shoes,3,Children´s wear,3-15 Years,www.google.com,Taucherstraße 10,Cunewalde,George Essen,Germany,Grunewald,NULL,0372-035188,1307,DE,DEU,Grunewald888,Euro
10304,2013-07-08T00:00:00Z,63,5,2,13,1826.44,1610.92,215.52,77,0,24.88,1,Delivered,8,Aino Shoes,6,Babywear,0-3 Years,no link,Taucherstraße 10,Cunewalde,George Essen,Germany,Grunewald,NULL,0372-035188,1307,DE,DEU,Grunewald888,Euro
10305,2014-12-10T00:00:00Z,49,6,1,26,1068.8,842.8199999999999,225.97,30,50.9,72.73,1,Delivered,3,Bike Helmet,11,Sportwear,Sports…,www.google.com,Via Ludovico il Moro 22,Bergamo,Luca Brassi,Italy,La Moda d'il Futuri,035-640231,035-640230,24100,IT,ITA,La Moda d'il Futuri555,Euro
10305,2014-12-10T00:00:00Z,49,6,1,42,561.54,442.81,118.73,40,26.74,72.73,1,Delivered,5,Balett Shoes,20,Ladies´Footwear,Ladies Shoes,www.google.com,Via Ludovico il Moro 22,Bergamo,Luca Brassi,Italy,La Moda d'il Futuri,035-640231,035-640230,24100,IT,ITA,La Moda d'il Futuri555,Euro
10305,2014-12-10T00:00:00Z,49,6,1,49,624.3299999999999,492.33,132,30,29.73,72.73,1,Delivered,3,Finnish Sport Blades,23,Sportwear,Sports…,www.google.com,Via Ludovico il Moro 22,Bergamo,Luca Brassi,Italy,La Moda d'il Futuri,035-640231,035-640230,24100,IT,ITA,La Moda d'il Futuri555,Euro
10306,2013-03-13T00:00:00Z,66,6,1,24,44.7,39.43,5.2700000000000005,10,0,37.02,1,Delivered,1,Samba Socker  Socks,10,Men´s Clothes,Fashion for Men,www.google.com,Strada Provinciale 124,Reggio Emilia,Anna Bella,Italy,Sport Shop,0522-556722,0522-556721,42100,IT,ITA,Sport Shop88,Euro
10306,2013-03-13T00:00:00Z,1,5,2,58,1931.1599999999999,1622.1699999999998,308.98999999999995,40,91.96000000000001,44.28,2,In Transit,8,Ga-Ga Dress,27,Babywear,0-3 Years,no link,Obere Str. 57,Berlin,Albert von Einstein,Germany,Eintrach GS,030-0076545,030-0074321,12209,DE,DEU,Eintrach GS88,Euro
10306,2013-03-13T00:00:00Z,1,5,2,71,634.4,559.54,74.86,20,0,44.28,1,Delivered,1,Atles Lussekofta,15,Men´s Clothes,Fashion for Men,www.google.com,Obere Str. 57,Berlin,Albert von Einstein,Germany,Eintrach GS,030-0076545,030-0074321,12209,DE,DEU,Eintrach GS88,Euro
10307,2015-12-14T00:00:00Z,19,2,2,74,617.4,511.21,106.19,21,0,49.18,4,Shipped,7,Nikee Running Shoes,4,Children´s wear,3-15 Years,www.google.com,35 King George,London,Greg Thatcher,United Kingdom,Th Fashing,(171) 555-3373,(171) 555-0297,NULL,GB,GBR,Th Fashing111,Pound sterling
10307,2015-12-14T00:00:00Z,68,6,1,2,342.4,283.51,58.89,20,0,43.89,1,Delivered,1,Mr X Trousers,1,Men´s Clothes,Fashion for Men,www.google.com,Grenzacherweg 237,Genève,Carl Perry,Switzerland,Golden Design Group,NULL,0897-034214,1203,CH,CHE,Golden Design Group555,Swiss franc
10308,2013-12-14T00:00:00Z,8,4,1,17,1247,808.06,438.94,40,249.4,74.91000000000001,1,Delivered,6,TieBreak Tennis shoes,7,Men´s Footwear,Men Shoes,www.google.com,"C/ de Don Quijote, 67",Madrid,Julio Iglesias,Spain,Las Corbatas,(91) 555 91 99,(91) 555 22 82,28023,ES,ESP,Corb3333333,Euro
